ID,age,job,marital,education,default,balance,housing,loan,contact,Cibil_Score,day,month,duration,campaign,pdays,previous,poutcome,subscribed
32863,28,admin.,married,secondary,no,254,no,yes,cellular,778,17,apr,333,3,-1,0,unknown,no
178,34,technician,married,secondary,no,51,yes,no,unknown,640,5,may,19,2,-1,0,unknown,no
1073,29,unknown,single,primary,no,50,yes,no,unknown,651,7,may,50,2,-1,0,unknown,no
23721,60,retired,married,secondary,no,4,no,no,cellular,725,28,aug,602,3,-1,0,unknown,no
12750,44,blue-collar,married,primary,no,2,no,yes,telephone,305,7,jul,46,2,-1,0,unknown,no
10995,49,unemployed,married,secondary,no,4110,no,no,unknown,776,17,jun,50,2,-1,0,unknown,no
26716,53,entrepreneur,married,secondary,no,111,yes,no,cellular,626,20,nov,600,3,189,2,failure,no
43152,66,management,married,unknown,no,2149,yes,no,cellular,767,25,feb,98,1,87,10,failure,yes
20276,58,management,married,tertiary,no,889,no,no,cellular,466,11,aug,121,2,-1,0,unknown,no
574,52,technician,married,unknown,no,0,no,no,unknown,631,6,may,195,1,-1,0,unknown,no
21531,39,technician,married,secondary,no,3494,yes,no,cellular,564,19,aug,344,4,-1,0,unknown,no
36041,45,blue-collar,married,primary,no,0,yes,no,telephone,805,11,may,64,1,362,7,failure,no
22876,47,blue-collar,married,unknown,yes,162,no,no,cellular,719,25,aug,366,3,-1,0,unknown,yes
18801,46,blue-collar,single,primary,no,259,no,yes,cellular,775,31,jul,652,7,-1,0,unknown,no
39610,26,student,single,secondary,no,100,no,no,cellular,369,26,may,445,1,-1,0,unknown,yes
34986,35,management,single,tertiary,no,1494,yes,no,cellular,736,6,may,311,1,169,2,success,no
36128,47,technician,divorced,unknown,no,442,yes,no,cellular,678,11,may,85,1,-1,0,unknown,no
4796,39,management,married,tertiary,no,151,yes,no,unknown,792,21,may,692,1,-1,0,unknown,no
32157,38,blue-collar,divorced,secondary,no,1344,yes,no,cellular,827,15,apr,942,2,-1,0,unknown,no
10309,35,unemployed,divorced,secondary,no,45,no,no,unknown,609,12,jun,40,6,-1,0,unknown,no
43123,20,student,single,secondary,no,215,no,no,cellular,887,24,feb,175,1,92,6,success,yes
5231,34,management,single,tertiary,no,0,yes,no,unknown,845,23,may,346,1,-1,0,unknown,no
31844,31,management,single,secondary,no,1088,yes,no,cellular,856,8,apr,575,2,-1,0,unknown,yes
25723,37,technician,married,tertiary,no,1092,no,no,cellular,671,19,nov,292,3,-1,0,unknown,no
2905,57,retired,divorced,primary,no,2439,yes,no,unknown,813,14,may,32,1,-1,0,unknown,no
7372,50,management,divorced,tertiary,no,738,yes,yes,unknown,673,29,may,68,1,-1,0,unknown,no
10117,49,services,divorced,secondary,no,725,no,no,unknown,573,11,jun,275,2,-1,0,unknown,no
4212,44,retired,married,secondary,no,181,yes,no,unknown,793,19,may,131,6,-1,0,unknown,no
12675,36,unemployed,divorced,primary,no,0,no,no,telephone,395,4,jul,304,3,-1,0,unknown,no
9618,37,self-employed,divorced,secondary,no,231,no,no,unknown,659,6,jun,250,1,-1,0,unknown,no
15524,34,blue-collar,married,secondary,no,45,yes,yes,cellular,613,18,jul,127,3,-1,0,unknown,no
30901,32,services,married,secondary,no,183,yes,no,cellular,449,9,feb,17,10,-1,0,unknown,no
44602,23,student,single,secondary,no,43,no,no,unknown,789,27,aug,4,1,-1,0,unknown,no
12671,37,blue-collar,married,primary,no,380,yes,yes,cellular,604,4,jul,548,2,-1,0,unknown,no
22223,39,management,married,tertiary,no,1981,no,no,cellular,807,21,aug,1026,4,-1,0,unknown,no
43995,57,technician,married,secondary,no,363,no,no,cellular,775,25,jun,195,6,-1,0,unknown,no
18187,45,management,married,tertiary,no,81,no,yes,cellular,543,30,jul,61,3,-1,0,unknown,no
37088,29,self-employed,single,secondary,no,970,yes,no,cellular,506,13,may,240,1,-1,0,unknown,no
32870,32,admin.,single,secondary,no,103,yes,no,cellular,789,17,apr,158,1,337,1,other,no
42127,48,management,married,secondary,no,0,yes,yes,cellular,403,3,nov,1233,1,351,2,failure,yes
40396,35,admin.,married,secondary,no,1254,yes,yes,cellular,500,1,jul,132,2,-1,0,unknown,no
4216,41,management,married,tertiary,no,4357,yes,no,unknown,650,19,may,110,1,-1,0,unknown,no
16544,35,technician,married,tertiary,no,-290,yes,yes,cellular,771,24,jul,265,3,-1,0,unknown,no
41758,45,blue-collar,married,secondary,no,6879,no,no,cellular,856,12,oct,99,1,131,1,other,no
40459,56,blue-collar,married,secondary,no,3460,yes,no,cellular,894,3,jul,897,3,-1,0,unknown,no
12106,44,management,married,tertiary,no,786,yes,no,unknown,643,20,jun,15,7,-1,0,unknown,no
26809,31,management,single,tertiary,no,-208,yes,yes,cellular,765,20,nov,251,4,-1,0,unknown,no
34439,26,unemployed,married,tertiary,no,0,yes,no,cellular,359,5,may,319,1,-1,0,unknown,no
4799,58,technician,married,secondary,no,8153,yes,no,unknown,697,21,may,134,5,-1,0,unknown,no
26304,34,admin.,single,secondary,no,3626,yes,yes,cellular,655,20,nov,88,2,-1,0,unknown,no
40729,34,technician,married,tertiary,no,7050,no,no,cellular,377,7,aug,130,1,-1,0,unknown,yes
16218,53,management,married,unknown,no,527,yes,no,cellular,497,23,jul,71,3,-1,0,unknown,no
5882,24,blue-collar,married,secondary,no,984,yes,no,unknown,541,26,may,89,3,-1,0,unknown,no
38783,26,admin.,single,secondary,no,141,yes,no,cellular,677,18,may,19,4,349,6,other,no
34814,24,blue-collar,single,secondary,no,27,yes,no,cellular,843,6,may,404,1,338,2,failure,no
6731,28,blue-collar,married,primary,no,115,yes,no,unknown,682,28,may,78,4,-1,0,unknown,no
18988,54,blue-collar,married,unknown,no,191,no,no,cellular,307,4,aug,753,2,-1,0,unknown,no
18846,45,management,divorced,secondary,no,1950,no,no,cellular,698,4,aug,498,1,-1,0,unknown,no
28886,46,blue-collar,married,primary,no,665,no,no,cellular,833,30,jan,89,4,235,2,failure,no
32043,54,admin.,married,secondary,no,3136,yes,no,telephone,757,14,apr,104,1,146,1,failure,no
136,23,blue-collar,married,secondary,no,94,yes,no,unknown,654,5,may,193,1,-1,0,unknown,no
23045,46,blue-collar,married,primary,no,588,yes,no,cellular,847,26,aug,260,4,-1,0,unknown,no
20921,51,technician,married,secondary,no,427,no,no,cellular,707,13,aug,233,8,-1,0,unknown,no
34646,48,admin.,married,secondary,no,-582,yes,no,cellular,832,5,may,325,2,-1,0,unknown,no
7593,35,management,single,tertiary,no,4,yes,no,unknown,854,30,may,449,1,-1,0,unknown,no
22338,58,services,divorced,secondary,no,183,no,no,cellular,657,22,aug,167,2,-1,0,unknown,no
7904,52,blue-collar,single,unknown,no,905,yes,no,unknown,774,30,may,170,4,-1,0,unknown,no
35806,42,management,married,tertiary,no,4,yes,no,cellular,757,8,may,579,2,295,1,success,yes
5476,27,admin.,single,tertiary,no,1996,yes,no,unknown,842,23,may,187,1,-1,0,unknown,no
1281,46,blue-collar,single,secondary,no,152,yes,no,unknown,374,8,may,33,4,-1,0,unknown,no
42287,33,management,married,tertiary,no,271,yes,no,cellular,601,13,nov,182,2,91,2,success,yes
43955,25,blue-collar,single,secondary,no,303,no,no,cellular,605,18,jun,252,1,92,1,success,yes
7878,37,admin.,single,unknown,no,179,no,no,unknown,862,30,may,100,3,-1,0,unknown,no
40568,69,retired,married,primary,no,154,no,no,cellular,700,13,jul,144,4,-1,0,unknown,no
17848,32,technician,married,secondary,no,1,no,yes,cellular,809,29,jul,123,6,-1,0,unknown,no
5561,30,technician,single,secondary,no,1572,yes,yes,unknown,711,23,may,209,3,-1,0,unknown,no
893,31,services,married,tertiary,no,309,yes,yes,unknown,757,7,may,294,1,-1,0,unknown,no
9678,31,services,married,secondary,no,500,yes,no,unknown,898,6,jun,19,18,-1,0,unknown,no
33364,46,blue-collar,married,primary,no,859,yes,no,cellular,695,20,apr,9,1,-1,0,unknown,no
7713,47,blue-collar,married,primary,no,176,yes,no,unknown,659,30,may,35,1,-1,0,unknown,no
23566,55,retired,married,secondary,no,123,no,no,cellular,688,28,aug,70,8,-1,0,unknown,no
42696,20,student,single,unknown,no,167,no,no,cellular,865,18,jan,237,1,-1,0,unknown,no
39583,34,technician,married,tertiary,no,23076,no,no,cellular,640,26,may,243,2,35,6,other,yes
41096,42,admin.,married,primary,no,-306,yes,no,cellular,715,17,aug,308,1,459,1,success,yes
17862,37,technician,single,secondary,no,103,yes,no,cellular,728,30,jul,124,3,-1,0,unknown,no
7894,42,technician,divorced,secondary,no,0,yes,no,unknown,898,30,may,115,6,-1,0,unknown,no
28097,32,admin.,single,secondary,no,197,no,no,cellular,651,28,jan,205,3,-1,0,unknown,no
37812,36,self-employed,divorced,tertiary,no,1354,yes,no,cellular,764,14,may,1723,1,356,2,success,yes
825,34,services,married,secondary,no,302,yes,no,unknown,600,7,may,124,1,-1,0,unknown,no
6514,34,technician,married,secondary,yes,-34,yes,no,unknown,812,27,may,201,5,-1,0,unknown,no
16410,26,blue-collar,single,secondary,no,658,no,yes,telephone,712,23,jul,34,4,-1,0,unknown,no
41691,61,retired,married,secondary,no,2917,no,no,cellular,639,6,oct,215,1,-1,0,unknown,yes
18081,32,services,married,secondary,no,-31,no,yes,telephone,818,30,jul,96,6,-1,0,unknown,no
23848,39,housemaid,divorced,primary,no,239,no,no,cellular,717,29,aug,204,2,-1,0,unknown,no
30215,36,technician,divorced,secondary,no,3270,no,no,telephone,795,5,feb,44,1,-1,0,unknown,no
30435,40,admin.,married,secondary,no,367,yes,no,telephone,793,5,feb,89,1,274,1,failure,no
25894,50,management,divorced,secondary,no,2,no,no,cellular,796,19,nov,208,1,-1,0,unknown,no
21964,50,management,married,secondary,no,2130,no,no,cellular,653,20,aug,203,4,-1,0,unknown,no
33083,33,blue-collar,married,secondary,no,1722,yes,no,cellular,821,20,apr,7,7,-1,0,unknown,no
4156,32,blue-collar,married,primary,no,1076,yes,no,unknown,829,19,may,67,1,-1,0,unknown,no
29017,37,admin.,divorced,secondary,no,506,yes,no,cellular,647,2,feb,446,2,273,1,failure,no
13573,39,management,married,tertiary,no,1070,yes,yes,cellular,652,9,jul,71,1,-1,0,unknown,no
27180,54,management,married,tertiary,no,203,no,no,cellular,618,21,nov,70,1,-1,0,unknown,no
122,51,blue-collar,married,secondary,no,26,yes,no,unknown,555,5,may,79,1,-1,0,unknown,no
4393,37,management,married,tertiary,no,897,no,no,unknown,801,20,may,182,1,-1,0,unknown,no
5786,56,unemployed,married,primary,no,0,yes,no,unknown,708,26,may,250,1,-1,0,unknown,no
33809,32,management,single,tertiary,no,2974,yes,no,cellular,888,24,apr,227,1,4,1,failure,yes
12233,38,blue-collar,married,secondary,no,0,no,no,unknown,667,20,jun,152,5,-1,0,unknown,no
2050,56,blue-collar,married,secondary,no,172,yes,no,unknown,626,12,may,289,5,-1,0,unknown,no
11897,35,self-employed,married,secondary,no,273,no,no,unknown,708,20,jun,28,4,-1,0,unknown,no
24913,54,retired,divorced,tertiary,no,349,yes,no,cellular,612,18,nov,257,1,-1,0,unknown,no
26147,58,services,married,secondary,no,50,yes,no,cellular,677,20,nov,161,7,-1,0,unknown,no
14772,57,services,married,secondary,no,-37,no,yes,telephone,589,16,jul,31,6,-1,0,unknown,no
5363,55,blue-collar,married,unknown,no,-102,yes,no,unknown,605,23,may,35,1,-1,0,unknown,no
43251,73,retired,married,primary,no,508,no,no,cellular,684,9,mar,176,1,-1,0,unknown,yes
27276,32,admin.,married,tertiary,no,0,yes,no,cellular,807,21,nov,102,1,-1,0,unknown,no
10027,50,housemaid,married,primary,no,3056,no,no,unknown,716,9,jun,95,3,-1,0,unknown,no
40978,37,technician,married,secondary,no,24,yes,no,cellular,643,13,aug,136,1,105,2,failure,no
7747,44,technician,married,secondary,no,561,yes,no,unknown,697,30,may,613,2,-1,0,unknown,no
7560,42,management,married,tertiary,no,2440,yes,no,unknown,882,30,may,199,2,-1,0,unknown,no
5595,31,blue-collar,married,secondary,no,631,yes,no,unknown,832,23,may,248,4,-1,0,unknown,no
27669,53,technician,divorced,secondary,no,173,no,yes,cellular,702,21,nov,412,2,143,1,failure,no
10922,46,services,married,secondary,no,0,no,no,unknown,450,17,jun,77,5,-1,0,unknown,no
4526,52,blue-collar,divorced,primary,no,0,yes,yes,unknown,895,20,may,47,1,-1,0,unknown,no
37337,33,blue-collar,single,primary,no,863,yes,no,telephone,437,13,may,622,3,-1,0,unknown,yes
34610,37,blue-collar,married,primary,no,-738,yes,no,cellular,820,5,may,303,1,-1,0,unknown,no
12595,48,blue-collar,married,secondary,no,-19,no,yes,unknown,521,4,jul,270,1,-1,0,unknown,no
22660,52,services,married,secondary,no,381,no,yes,cellular,517,25,aug,288,12,-1,0,unknown,no
40122,20,admin.,single,secondary,no,336,no,yes,cellular,832,5,jun,133,1,-1,0,unknown,no
16344,54,housemaid,married,primary,no,1319,yes,no,telephone,876,23,jul,70,2,-1,0,unknown,no
32566,52,blue-collar,married,secondary,no,1374,yes,no,cellular,673,17,apr,267,2,322,1,failure,no
181,31,services,married,tertiary,no,37,yes,no,unknown,705,5,may,313,1,-1,0,unknown,no
26902,36,management,married,tertiary,no,14462,yes,no,cellular,615,21,nov,10,5,-1,0,unknown,no
29398,37,management,married,tertiary,no,4089,yes,no,cellular,808,2,feb,289,2,174,4,other,yes
29689,49,blue-collar,married,secondary,no,298,yes,no,cellular,855,3,feb,392,3,-1,0,unknown,no
25233,31,management,married,unknown,no,668,no,no,cellular,304,18,nov,75,2,-1,0,unknown,no
22688,48,management,single,tertiary,no,830,no,no,cellular,402,25,aug,961,4,-1,0,unknown,yes
35689,23,technician,single,secondary,no,4,yes,no,cellular,806,8,may,763,1,-1,0,unknown,yes
35921,31,blue-collar,divorced,primary,no,1,yes,no,cellular,727,8,may,36,5,336,9,failure,no
15250,43,admin.,married,secondary,no,0,yes,no,cellular,799,17,jul,674,3,-1,0,unknown,no
7862,32,blue-collar,single,secondary,no,1036,yes,yes,unknown,683,30,may,62,2,-1,0,unknown,no
36211,43,services,single,tertiary,no,553,no,no,cellular,625,11,may,323,1,-1,0,unknown,no
9660,44,services,married,secondary,no,-63,no,no,unknown,596,6,jun,392,2,-1,0,unknown,no
21439,38,technician,divorced,secondary,no,276,no,no,cellular,831,18,aug,92,14,-1,0,unknown,no
1530,27,technician,single,secondary,no,584,yes,no,unknown,706,8,may,192,2,-1,0,unknown,no
40815,60,technician,married,tertiary,no,6573,yes,no,cellular,689,11,aug,75,1,274,1,failure,no
28650,31,unemployed,single,tertiary,no,498,no,no,cellular,447,29,jan,264,2,-1,0,unknown,no
37410,60,management,married,primary,no,-70,yes,no,cellular,787,13,may,65,2,-1,0,unknown,no
27408,32,management,single,secondary,no,86,yes,no,cellular,679,21,nov,78,1,-1,0,unknown,no
3372,40,services,married,primary,no,-9,yes,no,unknown,624,15,may,920,2,-1,0,unknown,yes
23078,44,management,married,tertiary,no,254,no,no,cellular,896,26,aug,224,6,-1,0,unknown,no
10361,59,retired,married,secondary,no,3353,no,no,unknown,714,12,jun,148,1,-1,0,unknown,no
39306,32,admin.,single,tertiary,no,902,yes,no,cellular,758,18,may,50,7,-1,0,unknown,no
9737,47,retired,married,secondary,no,2383,no,no,unknown,677,9,jun,529,1,-1,0,unknown,no
14263,44,entrepreneur,married,secondary,no,781,no,yes,cellular,486,14,jul,194,2,-1,0,unknown,no
34422,38,entrepreneur,married,primary,no,1390,yes,no,cellular,445,5,may,106,4,-1,0,unknown,no
16917,34,blue-collar,married,unknown,no,568,yes,no,cellular,798,25,jul,256,1,-1,0,unknown,no
9285,44,technician,married,secondary,no,363,no,yes,unknown,815,5,jun,650,2,-1,0,unknown,no
18494,43,technician,married,secondary,no,533,yes,no,cellular,845,31,jul,228,2,-1,0,unknown,no
24041,49,management,married,tertiary,no,0,no,no,telephone,684,17,oct,223,1,-1,0,unknown,yes
36769,39,admin.,single,secondary,no,102,yes,no,cellular,643,12,may,293,2,-1,0,unknown,no
18424,49,admin.,married,secondary,no,1629,no,no,cellular,723,31,jul,57,2,-1,0,unknown,no
3249,49,entrepreneur,married,tertiary,no,221,yes,no,unknown,614,15,may,305,1,-1,0,unknown,no
617,31,blue-collar,single,tertiary,no,60,yes,yes,unknown,670,6,may,389,1,-1,0,unknown,no
1874,38,blue-collar,married,secondary,no,-388,yes,no,unknown,688,9,may,412,1,-1,0,unknown,no
10272,34,blue-collar,married,secondary,no,352,yes,no,unknown,892,12,jun,52,3,-1,0,unknown,no
2156,29,entrepreneur,single,tertiary,no,11,yes,no,unknown,377,12,may,214,4,-1,0,unknown,no
9310,39,blue-collar,single,unknown,no,2841,yes,no,unknown,739,5,jun,1121,3,-1,0,unknown,no
7145,43,management,married,unknown,no,5172,yes,no,unknown,889,29,may,57,3,-1,0,unknown,no
9866,38,management,married,secondary,no,-323,yes,no,unknown,306,9,jun,250,1,-1,0,unknown,no
27606,50,management,married,tertiary,no,4374,yes,no,cellular,874,21,nov,163,2,113,3,failure,no
5847,28,self-employed,single,tertiary,no,0,yes,no,unknown,630,26,may,1560,2,-1,0,unknown,yes
40058,36,unemployed,married,secondary,no,352,yes,no,cellular,800,4,jun,94,2,-1,0,unknown,no
30228,33,management,single,tertiary,no,1410,yes,no,cellular,854,5,feb,8,1,254,5,failure,no
15352,40,services,divorced,secondary,no,49,no,yes,cellular,889,18,jul,191,1,-1,0,unknown,no
25880,59,retired,married,primary,no,741,no,no,cellular,615,19,nov,194,2,152,2,failure,no
35814,37,blue-collar,divorced,secondary,no,638,yes,no,cellular,353,8,may,326,1,326,2,success,no
32770,39,blue-collar,married,primary,no,390,yes,no,cellular,849,17,apr,206,1,-1,0,unknown,no
30570,39,technician,married,secondary,no,211,no,no,telephone,847,6,feb,53,2,-1,0,unknown,no
25750,40,unemployed,married,secondary,no,0,yes,no,cellular,797,19,nov,332,1,183,1,failure,no
30096,58,entrepreneur,married,tertiary,no,0,yes,yes,cellular,882,4,feb,304,2,229,2,failure,no
17119,58,retired,single,primary,no,999,no,no,cellular,649,25,jul,188,6,-1,0,unknown,no
5286,31,technician,married,secondary,no,4941,yes,no,unknown,625,23,may,504,1,-1,0,unknown,no
19115,33,management,divorced,tertiary,no,2885,no,no,cellular,314,5,aug,1051,2,-1,0,unknown,yes
2733,46,blue-collar,single,secondary,no,57,yes,no,unknown,374,14,may,194,4,-1,0,unknown,no
13558,40,services,married,secondary,no,105,yes,no,cellular,660,9,jul,161,1,-1,0,unknown,no
3908,60,retired,married,primary,no,458,yes,no,unknown,667,16,may,103,1,-1,0,unknown,no
33560,45,blue-collar,married,primary,no,675,yes,no,cellular,843,20,apr,890,2,-1,0,unknown,no
34679,52,technician,married,secondary,no,221,yes,no,cellular,709,5,may,178,2,363,3,failure,no
5764,29,admin.,married,secondary,no,494,yes,no,unknown,755,26,may,341,2,-1,0,unknown,no
10653,30,services,married,secondary,no,384,yes,no,unknown,830,16,jun,27,3,-1,0,unknown,no
12885,51,services,married,secondary,no,867,yes,no,cellular,635,7,jul,422,3,-1,0,unknown,no
33223,53,management,married,tertiary,no,696,yes,no,cellular,479,20,apr,12,6,-1,0,unknown,no
13016,25,technician,single,secondary,no,-55,yes,yes,cellular,830,7,jul,242,1,-1,0,unknown,no
34506,26,admin.,single,tertiary,no,6,yes,no,cellular,433,5,may,171,1,-1,0,unknown,no
10682,53,blue-collar,married,secondary,no,1093,yes,yes,unknown,862,16,jun,244,3,-1,0,unknown,no
6841,27,services,single,secondary,no,9636,yes,no,unknown,631,28,may,184,2,-1,0,unknown,no
16176,25,admin.,married,secondary,no,7,yes,yes,cellular,600,22,jul,209,3,-1,0,unknown,no
26495,30,management,single,tertiary,no,4091,no,no,cellular,778,20,nov,96,2,-1,0,unknown,no
36220,41,blue-collar,married,secondary,no,306,yes,no,telephone,888,11,may,86,1,369,2,failure,no
39956,32,self-employed,married,secondary,no,409,no,no,cellular,694,3,jun,115,2,86,2,success,yes
18803,44,admin.,single,secondary,no,4492,no,yes,cellular,638,31,jul,19,13,-1,0,unknown,no
36738,37,blue-collar,married,secondary,no,-251,yes,no,cellular,669,12,may,146,3,370,1,failure,no
39907,30,student,single,tertiary,no,3094,no,no,cellular,775,2,jun,116,2,-1,0,unknown,no
6890,34,admin.,single,secondary,no,1103,yes,no,unknown,872,28,may,89,1,-1,0,unknown,no
40914,76,retired,divorced,primary,no,86,no,no,cellular,662,12,aug,192,1,-1,0,unknown,no
